"GoldLabel","Premise","Hypothesis","PairID","CZpremise","CZhypothesis"
"contradiction","Man with beard doing skateboarding stunt","A clean shaven man skateboards.","2700147489.jpg#3r1c","Muž s vousy předvádí skateboardingový kousek","Čistě oholený muž jezdí na skateboardu."
"entailment","Man with beard doing skateboarding stunt","A man skateboards.","2700147489.jpg#3r1e","Muž s vousy předvádí skateboardingový kousek","Chlap jezdí na skateboardu."
"neutral","Man with beard doing skateboarding stunt","A man with a goatee does a backflip on a skateboard.","2700147489.jpg#3r1n","Muž s vousy předvádí skateboardingový kousek","Muž s bradkou dělá salto vzad na skateboardu."
"contradiction","A woman is chatting as she drinks her coffee.","The woman is silent.","2507831979.jpg#2r1c","Žena si povídá, zatímco pije kávu.","Ta žena mlčí."
"neutral","A woman is chatting as she drinks her coffee.","The woman is chatting with her friend.","2507831979.jpg#2r1n","Žena si povídá, zatímco pije kávu.","Ta žena si povídá se svou kamarádkou."
"entailment","A woman is chatting as she drinks her coffee.","A woman is having a chat.","2507831979.jpg#2r1e","Žena si povídá, zatímco pije kávu.","Nějaká žena si povídá."
"contradiction","A woman in a yellow skirt is dancing with a man in a white shirt, with another couple dancing in the background.","Two men dance together in the middle","5727946383.jpg#0r1c","Žena ve žluté sukni tančí s mužem v bílé košili, další pár tančí v pozadí.","Dva muži spolu tančí uprostřed"
"-","A woman in a yellow skirt is dancing with a man in a white shirt, with another couple dancing in the background.","A newly wed couple dances next to many other couples","5727946383.jpg#0r1n","Žena ve žluté sukni tančí s mužem v bílé košili, další pár tančí v pozadí.","Nově sezdaný pár tančí vedle mnoha jiných párů"
"entailment","A woman in a yellow skirt is dancing with a man in a white shirt, with another couple dancing in the background.","A woman dances with a man next to another couple dancing","5727946383.jpg#0r1e","Žena ve žluté sukni tančí s mužem v bílé košili, další pár tančí v pozadí.","Žena tančí s mužem vedle jiného páru tančí"
"neutral","San Fransisco 49ers football field with cheerleaders and a packed stadium.","A popular football team in California has many fans.","6753255813.jpg#2r1e","Fotbalové hřiště San Fransisco 49ers s roztleskávačkami a zaplněným stadionem.","Populární fotbalový tým v Kalifornii má mnoho fanoušků."
"neutral","San Fransisco 49ers football field with cheerleaders and a packed stadium.","The 49ers are ready to play versus their rivals.","6753255813.jpg#2r1n","Fotbalové hřiště San Fransisco 49ers s roztleskávačkami a zaplněným stadionem.","49ers jsou připraveni hrát proti svým soupeřům."
"contradiction","San Fransisco 49ers football field with cheerleaders and a packed stadium.","The football game got cancelled and the field is empty.","6753255813.jpg#2r1c","Fotbalové hřiště San Fransisco 49ers s roztleskávačkami a zaplněným stadionem.","Fotbalový zápas byl zrušen a hřiště je prázdné."
"entailment","A man in an army uniform meeting someone foreign.","A man in an army uniform is meeting someone.","2957660840.jpg#4r1e","Muž v armádní uniformě potká někoho cizího.","Muž v armádní uniformě se s někým schází."
"neutral","A man in an army uniform meeting someone foreign.","A man in an army uniform is meeting a foreign civilian in the war zone.","2957660840.jpg#4r1n","Muž v armádní uniformě potká někoho cizího.","Muž v armádní uniformě se ve válečné zóně setkává s cizím civilistou."
"contradiction","A man in an army uniform meeting someone foreign.","A man in a navy uniform is meeting his wife.","2957660840.jpg#4r1c","Muž v armádní uniformě potká někoho cizího.","Muž v námořnické uniformě se setkává se svou ženou."
"entailment","A young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression.","A person is holding a tool.","3701226275.jpg#0r1e","Mladý muž drží ve vzduchu předmět ve tvaru kladiva jednou rukou a předmět podobného tvaru v druhé a přitom dělá legrační výraz.","Člověk drží v ruce nástroj."
"neutral","A young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression.","A carpenter is having some fun during his break.","3701226275.jpg#0r1n","Mladý muž drží ve vzduchu předmět ve tvaru kladiva jednou rukou a předmět podobného tvaru v druhé a přitom dělá legrační výraz.","Tesař se o přestávce baví."
"contradiction","A young man holds a hammer shaped object in the air with one hand and a similar shaped object in the other while making a funny expression.","The person is eating a sandwich.","3701226275.jpg#0r1c","Mladý muž drží ve vzduchu předmět ve tvaru kladiva jednou rukou a předmět podobného tvaru v druhé a přitom dělá legrační výraz.","Ta osoba jí sendvič."
"neutral","The firemen and women wearing blue gloves have finished working on a person who is lying on ground bandaged and draped in a blue blanket.","The person under the blanket is dead.","4569008208.jpg#0r1n","Hasiči a ženy v modrých rukavicích dokončili práci na osobě, která leží na zemi obvázaná a zahalená do modré deky.","Osoba pod dekou je mrtvá."
"contradiction","The firemen and women wearing blue gloves have finished working on a person who is lying on ground bandaged and draped in a blue blanket.","The firefighters are setting a fire.","4569008208.jpg#0r1c","Hasiči a ženy v modrých rukavicích dokončili práci na osobě, která leží na zemi obvázaná a zahalená do modré deky.","Hasiči tam zakládají požár."
"entailment","The firemen and women wearing blue gloves have finished working on a person who is lying on ground bandaged and draped in a blue blanket.","The firefighters have finished a job.","4569008208.jpg#0r1e","Hasiči a ženy v modrých rukavicích dokončili práci na osobě, která leží na zemi obvázaná a zahalená do modré deky.","Hasiči dokončili svou práci."
"neutral","A bearded man with a backpack on his back holding a tripod in front of a rocky creek and bridge.","The man was taking pictures of nature.","561179890.jpg#1r1n","Vousatý muž s batohem na zádech, držící stativ před skalnatým potokem a mostem.","Ten muž fotil přírodu."
"-","A bearded man with a backpack on his back holding a tripod in front of a rocky creek and bridge.","The man with the bear and backpack held the tripod by the creek.","561179890.jpg#1r1e","Vousatý muž s batohem na zádech, držící stativ před skalnatým potokem a mostem.","Muž s medvědem a batohem držel stativ u potoka."
"contradiction","A bearded man with a backpack on his back holding a tripod in front of a rocky creek and bridge.","The man was sitting indoors watching TV.","561179890.jpg#1r1c","Vousatý muž s batohem na zádech, držící stativ před skalnatým potokem a mostem.","Muž seděl uvnitř a díval se na televizi."
"entailment","a young man wearing dark sunglasses smiling","A guy is wearing sunglasses.","3503689049.jpg#4r1e","mladík v tmavých slunečních brýlích se usmívá","Ten chlap má sluneční brýle."
"neutral","a young man wearing dark sunglasses smiling","A man wearing glasses in smiling at a concert.","3503689049.jpg#4r1n","mladík v tmavých slunečních brýlích se usmívá","Muž v brýlích se usmíval na koncertě."
"contradiction","a young man wearing dark sunglasses smiling","A boy is taking an exam.","3503689049.jpg#4r1c","mladík v tmavých slunečních brýlích se usmívá","Chlapec jde na zkoušku."
"entailment","Indian men selling food items on the sidewalk","Men are selling food on the sidewalk.","518230621.jpg#3r1e","Indiáni prodávají jídlo na chodníku","Muži prodávají jídlo na chodníku."
"contradiction","Indian men selling food items on the sidewalk","Men are buying food on the sidewalk.","518230621.jpg#3r1c","Indiáni prodávají jídlo na chodníku","Muži kupují jídlo na chodníku."
"neutral","Indian men selling food items on the sidewalk","Men are selling hotdogs on the sidewalk.","518230621.jpg#3r1n","Indiáni prodávají jídlo na chodníku","Muži prodávají na chodníku hotdogy."
"neutral","People sitting in chairs along a tree-lined sidewalk.","People are watching the flowers blossom","464542381.jpg#3r1n","Lidé sedící na židlích podél chodníku lemovaného stromy.","Lidé se dívají, jak rozkvétají květiny."
"contradiction","People sitting in chairs along a tree-lined sidewalk.","People are standing on the pavement","464542381.jpg#3r1c","Lidé sedící na židlích podél chodníku lemovaného stromy.","Lidé stojí na chodníku"
"entailment","People sitting in chairs along a tree-lined sidewalk.","People are sitting in chairs","464542381.jpg#3r1e","Lidé sedící na židlích podél chodníku lemovaného stromy.","Lidé sedí na židlích"
"entailment","Three men are doing a musical set with wires and equipment all over the stage, and they are holding unique guitar like instruments.","Three men are doing a musical set wit wires and equipment all over the stage and they are holding unique guitar like instruments","294074951.jpg#1r1e","Tři muži dělají hudební scénu s dráty a vybavením po celém pódiu a v ruce drží unikátní nástroje podobné kytaře.","Tři muži dělají muzikálovou sestavu s dráty a vybavením po celém pódiu a drží unikátní nástroje podobné kytaře"
"contradiction","Three men are doing a musical set with wires and equipment all over the stage, and they are holding unique guitar like instruments.","The three men were telling jokes on stage to entertain the crowd","294074951.jpg#1r1c","Tři muži dělají hudební scénu s dráty a vybavením po celém pódiu a v ruce drží unikátní nástroje podobné kytaře.","Tři muži si na pódiu vyprávěli vtipy, aby pobavili dav"
"neutral","Three men are doing a musical set with wires and equipment all over the stage, and they are holding unique guitar like instruments.","The three men were in a band together","294074951.jpg#1r1n","Tři muži dělají hudební scénu s dráty a vybavením po celém pódiu a v ruce drží unikátní nástroje podobné kytaře.","Ti tři muži byli ve společné kapele."
